ID,底本/出典,史料名,記述内容,記述場所,場所（町、寺名、場所データ）,年月日（作成）,年月日（作成）和,年月日（被害）,年月日（被害）和,伝聞・体験,被害種別,X,Y,備考,
91,増訂大日本地震史料 第1巻,元延實録,（攝州大坂より地震注進之状）一愛宕山大破、並八幡、大に破損す、同所町屋四十七軒、土藏七百軒潰れ候、次に鞍馬大に破損、兩方之谷合崩れ、往還留申候、,,愛宕山（愛宕神社）,,,1662/06/16,寛文2/05/01,伝聞,建物被害,135.6343943,35.06217378,,
92,増訂大日本地震史料 第1巻,元延實録,（攝州大坂より地震注進之状）一愛宕山大破、並八幡、大に破損す、同所町屋四十七軒、土藏七百軒潰れ候、次に鞍馬大に破損、兩方之谷合崩れ、往還留申候、,,石清水八幡宮,,,1662/06/16,寛文2/05/01,伝聞,建物被害,135.6963725,34.87978769,,
93,増訂大日本地震史料 第1巻,元延實録,（攝州大坂より地震注進之状）一愛宕山大破、並八幡、大に破損す、同所町屋四十七軒、土藏七百軒潰れ候、次に鞍馬大に破損、兩方之谷合崩れ、往還留申候、,,鞍馬,,,1662/06/16,寛文2/05/01,伝聞,建物被害,135.7707811,35.11976705,緯度経度は鞍馬寺,
94,増訂大日本地震史料 第1巻,元延實録,（攝州大坂より地震注進之状）一愛宕山大破、並八幡、大に破損す、同所町屋四十七軒、土藏七百軒潰れ候、次に鞍馬大に破損、兩方之谷合崩れ、往還留申候、,,鞍馬,,,1662/06/16,寛文2/05/01,伝聞,地変,135.7707811,35.11976705,緯度経度は鞍馬寺,
95,増訂大日本地震史料 第1巻,元延實録,（攝州大坂より地震注進之状）一大津之御藏、百八十軒崩れ候、,,滋賀・大津,,,1662/06/16,寛文2/05/01,伝聞,建物被害,135.854721,35.017776,緯度経度は大津市役所,
96,増訂大日本地震史料 第1巻,元延實録,（攝州大坂より地震注進之状）一京都之町家八十六軒、並土藏四十七軒、京中之大名屋敷、寺社等、瓦葺之分は不殘崩れ、死人も餘多有之候由、及承由候、,,京都,,,1662/06/16,寛文2/05/01,伝聞,建物被害,135.7681095,35.0116707,緯度経度は便宜的に京都市役所地点,
97,増訂大日本地震史料 第1巻,元延實録,（攝州大坂より地震注進之状）一淀之城大破、家中町家在々之家、破損餘多有之由、右之通注進有之、,,淀城,,,1662/06/16,寛文2/05/01,伝聞,建物被害,135.7171246,34.90492043,緯度経度は淀城跡,
98,新収日本地震史料 第2巻,塩山向嶽禅庵小年代記,寛文二年五月一日　京都大地震二百軒崩れ死者男女二百余人、,,京都,,,1662/06/16,寛文2/05/01,,建物被害,135.7681095,35.0116707,"新収での書名は「八王子市史　附編」
緯度経度は便宜的に京都市役所地点",
99,新収日本地震史料 第2巻,塩山向嶽禅庵小年代記,寛文二年五月一日　京都大地震二百軒崩れ死者男女二百余人、,,京都,,,1662/06/16,寛文2/05/01,,人的被害,135.7681095,35.0116707,"新収での書名は「八王子市史　附編」
緯度経度は便宜的に京都市役所地点",
100,新収日本地震史料 第2巻,出火洪水大風地震,"寛文二、五月廿四日
今月一日、五日、六日比大坂地震仕り、御城廻り破損仕候付、隣国ゟ為御見舞、大坂江使者被差越候由ニ候、",,大坂城,,,1662/06/16,寛文2/05/01,,建物被害,135.526125,34.686328,大阪府大阪市中央区大阪城,
101,新収日本地震史料 第2巻,出火洪水大風地震,"寛文二、五月廿四日
今月一日、五日、六日比大坂地震仕り、御城廻り破損仕候付、隣国ゟ為御見舞、大坂江使者被差越候由ニ候、",,大坂城,,,1662/06/20,寛文2/5/5,,建物被害,135.526125,34.686328,,
102,新収日本地震史料 第2巻,出火洪水大風地震,"寛文二、五月廿四日
今月一日、五日、六日比大坂地震仕り、御城廻り破損仕候付、隣国ゟ為御見舞、大坂江使者被差越候由ニ候、",,大坂城,,,1662/06/21,寛文2/5/6,,建物被害,135.526125,34.686328,,
103,新収日本地震史料 第2巻,出火洪水大風地震,京都も右同前地震仕、五条之橋　とうじ　御内裏之へい廻り、町屋破損、死人も少々有之由ニ候,,五条大橋,,,1662/06/16,寛文2/05/01,,建物被害,135.7678522,34.99544216,,
104,新収日本地震史料 第2巻,出火洪水大風地震,京都も右同前地震仕、五条之橋　とうじ　御内裏之へい廻り、町屋破損、死人も少々有之由ニ候,,東寺,,,1662/06/16,寛文2/05/01,,建物被害,135.746126,34.983315,,
105,新収日本地震史料 第2巻,出火洪水大風地震,京都も右同前地震仕、五条之橋　とうじ　御内裏之へい廻り、町屋破損、死人も少々有之由ニ候,,京都御所,,,1662/06/16,寛文2/05/01,,建物被害,135.7623566,35.02629297,緯度経度は便宜的に現・京都御所地点,
106,新収日本地震史料 第2巻,出火洪水大風地震,京都も右同前地震仕、五条之橋　とうじ　御内裏之へい廻り、町屋破損、死人も少々有之由ニ候,,京都,,,1662/06/16,寛文2/05/01,,建物被害,135.7681095,35.0116707,緯度経度は便宜的に京都市役所地点,
107,新収日本地震史料 第2巻,出火洪水大風地震,京都も右同前地震仕、五条之橋　とうじ　御内裏之へい廻り、町屋破損、死人も少々有之由ニ候,,京都,,,1662/06/16,寛文2/05/01,,人的被害,135.7681095,35.0116707,緯度経度は便宜的に京都市役所地点,
108,新収日本地震史料 第2巻,厳有院殿御実紀　二十三,（五月）十九日井伊玄蕃頭直澄居城江州彦根、地震にて破壊せしにょり、就卦のいとま給ふ,,彦根城,,,,,,建物被害,136.2505626,35.27594132,,
109,新収日本地震史料 第2巻,金府紀較補遺,五月朔日地震あり、犬山城の石垣破損あり、慶長十九年以来の大地震なりと云う。,,犬山城,,,1662/06/16,寛文2/05/01,,建物被害,136.9398042,35.38787538,名古屋市史,
110,増訂大日本地震史料 第1巻,和漢合運,寛文二年五月、洛中地震、壁屋顛、人畜死、五條橋斷、,,洛中（京都）,,,1662/06/,寛文2/5/,,建物被害,135.7681095,35.0116707,"「壁屋顛」
緯度経度は便宜的に京都市役所地点",
111,増訂大日本地震史料 第1巻,和漢合運,寛文二年五月、洛中地震、壁屋顛、人畜死、五條橋斷、,,洛中（京都）,,,1662/06/,寛文2/5/,,人的被害,135.7681095,35.0116707,緯度経度は便宜的に京都市役所地点,
112,増訂大日本地震史料 第1巻,和漢合運,寛文二年五月、洛中地震、壁屋顛、人畜死、五條橋斷、,,五条大橋,,,1662/06/,寛文2/5/,,建物被害,135.7678522,34.99544216,「五條橋斷」,
113,増訂大日本地震史料 第1巻,嚴有院實紀,寛文二年五月五日、此朔日、京都地震、二條城外郭各所破損す、,,二条城,,,1662/06/20,寛文2/5/5,,建物被害,135.747671,35.013882,,
114,増訂大日本地震史料 第1巻,嚴有院實紀,尤大津宇治の倉廩崩潰せしとぞ、,,滋賀・大津,,,1662/06/20,寛文2/5/5,,建物被害,135.854332,35.017863,緯度経度は大津市役所,
115,増訂大日本地震史料 第1巻,嚴有院實紀,尤大津宇治の倉廩崩潰せしとぞ、,,宇治,,,1662/06/20,寛文2/5/5,,建物被害,135.800191,34.884342,緯度経度は宇治市役所,
116,増訂大日本地震史料 第1巻,嚴有院實紀,又丹波亀山、篠山兩城、攝州尼ケ崎、江州膳所、若州小濱の諸城崩れ、,,丹波亀山城,,,1662/06/20,寛文2/5/5,,建物被害,135.583267,35.012676,緯度経度は亀山城跡,
117,増訂大日本地震史料 第1巻,嚴有院實紀,又丹波亀山、篠山兩城、攝州尼ケ崎、江州膳所、若州小濱の諸城崩れ、,,篠山城,,,1662/06/20,寛文2/5/5,,建物被害,135.2175465,35.07283439,緯度経度は篠山城跡,
118,増訂大日本地震史料 第1巻,嚴有院實紀,又丹波亀山、篠山兩城、攝州尼ケ崎、江州膳所、若州小濱の諸城崩れ、,,尼崎城,,,1662/06/20,寛文2/5/5,,建物被害,135.4187959,34.71671153,,
119,増訂大日本地震史料 第1巻,嚴有院實紀,又丹波亀山、篠山兩城、攝州尼ケ崎、江州膳所、若州小濱の諸城崩れ、,,膳所城,,,1662/06/20,寛文2/5/5,,建物被害,135.8949248,34.99547702,緯度経度は膳所城跡,
120,増訂大日本地震史料 第1巻,嚴有院實紀,又丹波亀山、篠山兩城、攝州尼ケ崎、江州膳所、若州小濱の諸城崩れ、,,小浜城,,,1662/06/20,寛文2/5/5,,建物被害,135.7463119,35.50424649,緯度経度は小浜城址,
121,増訂大日本地震史料 第1巻,嚴有院實紀,江州朽木谷にては、領王朽木兵部少輔入道貞綱、壓せられて死せしとぞ聞えし、,,滋賀・朽木,,,1662/06/20,寛文2/5/5,,人的被害,135.9209156,35.35676617,緯度経度は朽木陣屋跡,
122,増訂大日本地震史料 第1巻,因府年表,五月朔日大地震、岡益の石堂崩ると云、末だ其信否を不知、案京都の大地震は當月朔日也、恐らくは是と同日なりしならんか,鳥取,鳥取・岡益,,,1662/06/16,寛文2/05/01,,その他,134.2919344,35.45428161,緯度経度は安徳天皇宇倍野陵墓参考地,
123,新収日本地震史料 第2巻,地震類纂,一寛文二年壬寅五月朔日午刻大地震して他国者人民あまた死すといへとも山田は家々少々損し候而已にて人民一人も死亡なし,,,,,1662/06/16,寛文2/05/01,,人的被害,,,東京国立博物館所蔵、、（注、「地震雑纂」東北大学狩野文庫、同文）,
124,新収日本地震史料 第2巻,地震類纂,一寛文二年壬寅五月朔日午刻大地震して他国者人民あまた死すといへとも山田は家々少々損し候而已にて人民一人も死亡なし,,山田？,,,1662/06/16,寛文2/05/01,,被害なし,,,,
125,新収日本地震史料 第2巻,地震類纂,五月朔日ゟ十八日まては日々ゆる朔日より三日まては昼夜とも三十度はかりゆる四日ゟは次第〳〵に数すくなり十八日まてゆり十九日よりゆりたし又廿二日晩頃ゆりたし暫らくにてやむ,,,,,,,,余震,,,,
126,新収日本地震史料 第2巻,地震類纂,近江国や大津の御蔵廿七日所潰れ申候たゝし四間はりに卅間同町家弐百七拾四軒潰れ申候同所土蔵七拾壱潰れ申候,,滋賀・大津,,,1662/06/16,寛文2/05/01,,建物被害,135.854332,35.017863,緯度経度は大津市役所,
127,新収日本地震史料 第2巻,地震類纂,志賀郡平野山崩れ桂川村の内エノキ村マイチ村両所土にてうめ申候,,滋賀・平野,,,1662/06/16,寛文2/05/01,,地変,135.96286,34.963005,緯度経度は滋賀県大津市平野,
128,新収日本地震史料 第2巻,地震類纂,志賀郡平野山崩れ桂川村の内エノキ村マイチ村両所土にてうめ申候,,滋賀・榎村,,,1662/06/16,寛文2/05/01,,地変,135.8610109,35.26892062,,
129,新収日本地震史料 第2巻,地震類纂,桂川五百八十軒の内にて家数弐百九十九軒潰れ申候死人三百六十六人此内百三十四人は土にうもれ申候牛馬九拾三疋死申候右村の子供拾人斗山へ草刈に参り候て助かり申候,,滋賀・葛川,,,1662/06/16,寛文2/05/01,,建物被害,135.872909,35.261642,緯度経度は便宜的に現滋賀県大津市葛川梅ノ木町周辺,
130,新収日本地震史料 第2巻,地震類纂,桂川五百八十軒の内にて家数弐百九十九軒潰れ申候死人三百六十六人此内百三十四人は土にうもれ申候牛馬九拾三疋死申候右村の子供拾人斗山へ草刈に参り候て助かり申候,,滋賀・葛川,,,1662/06/16,寛文2/05/01,,人的被害,135.872909,35.261642,緯度経度は便宜的に現滋賀県大津市葛川梅ノ木町周辺,
131,新収日本地震史料 第2巻,地震類纂,同所桂川の下拾八丁の間平野山崩れ入山になり川上の水皆田畠へ入申候,,滋賀・葛川,,,1662/06/16,寛文2/05/01,,地変,135.872909,35.261642,緯度経度は便宜的に現滋賀県大津市葛川梅ノ木町周辺,
132,新収日本地震史料 第2巻,地震類纂,大溝分部若狭守殿居住の城并家中町在にいたるまて一軒も残らす潰れ申候田残らす植申候所地震にて一葉も残らす二万石潰れ諸民のなけき甚し人馬死し申事数しれす,,滋賀・大溝,,,1662/06/16,寛文2/05/01,,建物被害,136.0110192,35.29507812,緯度経度は大溝陣屋,
133,新収日本地震史料 第2巻,地震類纂,大溝分部若狭守殿居住の城并家中町在にいたるまて一軒も残らす潰れ申候田残らす植申候所地震にて一葉も残らす二万石潰れ諸民のなけき甚し人馬死し申事数しれす,,滋賀・大溝,,,1662/06/16,寛文2/05/01,,,136.0110192,35.29507812,緯度経度は大溝陣屋,
134,新収日本地震史料 第2巻,地震類纂,大溝分部若狭守殿居住の城并家中町在にいたるまて一軒も残らす潰れ申候田残らす植申候所地震にて一葉も残らす二万石潰れ諸民のなけき甚し人馬死し申事数しれす,,滋賀・大溝,,,1662/06/16,寛文2/05/01,,人的被害,136.0110192,35.29507812,緯度経度は大溝陣屋,
135,新収日本地震史料 第2巻,地震類纂,朽木谷も皆々潰れ朽木民部殿御果候よし,,滋賀・朽木,,,1662/06/16,寛文2/05/01,,建物被害,135.9209156,35.35676617,緯度経度は朽木陣屋跡,
136,新収日本地震史料 第2巻,地震類纂,朽木谷も皆々潰れ朽木民部殿御果候よし,,滋賀・朽木,,,1662/06/16,寛文2/05/01,,人的被害,135.9209156,35.35676617,緯度経度は朽木陣屋跡,
137,新収日本地震史料 第2巻,地震類纂,其外北近江越前敦賀辺は京都くらゐゆり申候,,北近江、越前、敦賀,,,,,,,,,,
138,新収日本地震史料 第2巻,地震類纂,彦根の城膳所の城もかたふき櫓残らす崩れ申候,,膳所城,,,1662/06/16,寛文2/05/01,,建物被害,135.8949248,34.99547702,緯度経度は膳所城跡,
139,新収日本地震史料 第2巻,地震類纂,京都は土蔵残らすあるひは崩あるひは破損五条の橋中ほと五間損し落申候,,京都,,,1662/06/16,寛文2/05/01,,建物被害,135.7681095,35.0116707,緯度経度は便宜的に京都市役所地点,
140,新収日本地震史料 第2巻,地震類纂,京都は土蔵残らすあるひは崩あるひは破損五条の橋中ほと五間損し落申候大,,五条大橋,,,1662/06/16,寛文2/05/01,,建物被害,135.7678522,34.99544216,,
141,新収日本地震史料 第2巻,地震類纂,大阪御城の石垣も所々崩れ申候,,大坂城,,,1662/06/16,寛文2/05/01,,建物被害,135.526125,34.686328,,
142,新収日本地震史料 第2巻,地震類纂,大和も人家等所々つふれ申候,,奈良,,,1662/06/16,寛文2/05/01,,建物被害,,,,
143,新収日本地震史料 第2巻,地震類纂,江戸は朔日はかりすこしゆり申候,,江戸,,,1662/06/16,寛文2/05/01,,,,,,
144,新収日本地震史料 第2巻,地震類纂,"檜垣常基雑事記にみえたり
一、寛文二年壬寅五月朔日午刻より大地震しはし烈しくゆる其後はひとしきりつゝゆる夜の八ツ時頃まてに凡三十度ゆる",,,,,1662/06/16,寛文2/05/01,,余震,,,,
145,新収日本地震史料 第2巻,地震類纂,二日丑ノ刻迄ニ三度未ノ刻に一度暮六ツ迄に三度夜に入あけ寅まてに二度,,,,,1662/06/17,寛文2/5/2,,余震,,,,
146,新収日本地震史料 第2巻,地震類纂,同三日朝五ツ時分に一度昼一度八ツ時分一度夜に入明寅迄に三度,,,,,1662/06/18,寛文2/5/3,,余震,,,,
